Date,RF,PNR,HSY,DFS,GE,OXY,PTC,CTVA,CRL,NDAQ,INCY,MLM,CB,GWW,DOW,UNH,REGN,PLD,F,AMZN,TMO,SEE,TYL,NOW,ED,ESS,VTR,SPG,AEP,CTAS,CAG,DRI,IFF,DGX,VTRS,MCK,LH,AMAT,UPS,SWKS,MCD,TECH,HRL,HBAN,TFC,LHX,CPRT,WFC,JCI,ANSS
2017-04-10,14.22,42.39,108.32,65.43,230.78,64.14,52.18,,87.12,69.36,136.88,220.31,137.98,229.37,63.27,165.48,373.26,54.2,11.12,907.04,153.45,42.89,153.62,85.53,78.01,235.27,65.16,171.49,67.5,122.66,40.57,82.7,132.85,98.21,39.25,145.49,143.49,38.86,106.42,101.53,129.98,100.1,34.4,13.0,43.75,110.06,30.05,54.54,41.12,105.86
2017-04-11,14.17,42.6,108.41,66.03,231.01,64.98,52.56,,87.59,69.0,136.07,219.59,137.8,229.5,62.49,165.83,367.07,54.58,11.15,902.36,152.87,43.0,154.78,85.39,77.9,236.79,65.47,173.35,67.39,122.96,40.5,82.94,133.4,98.23,38.45,145.38,143.34,38.2,105.75,100.14,131.2,100.42,34.3,13.0,43.58,109.94,30.12,54.16,41.22,105.94
2017-04-12,13.96,41.87,109.05,65.47,228.93,65.06,52.07,,87.09,68.68,138.27,212.79,137.02,223.71,61.92,165.56,366.33,54.93,11.1,896.23,152.46,42.69,154.3,84.49,78.58,234.75,65.64,173.28,67.79,122.38,40.62,82.49,132.56,98.12,38.04,143.89,142.57,37.77,104.23,97.59,131.26,99.87,34.25,12.86,43.19,110.29,29.83,53.12,40.9,105.56
2017-04-13,13.68,41.74,108.2,64.77,227.32,64.09,51.54,,87.38,68.11,140.84,210.11,136.72,221.5,61.06,164.96,370.37,54.57,10.99,884.67,152.18,42.51,154.28,84.64,78.53,233.57,65.06,173.84,67.54,121.68,40.32,81.97,131.94,97.25,37.67,143.2,142.1,37.52,103.74,97.47,130.76,99.85,34.04,12.59,42.58,110.02,29.65,51.35,40.6,105.37
2017-04-17,13.99,42.51,108.7,65.68,227.93,64.03,52.46,,87.98,69.08,126.07,212.69,138.19,222.97,61.73,167.18,373.45,55.26,11.15,901.99,153.7,42.81,155.39,86.41,78.87,236.09,65.84,174.57,67.74,122.98,40.46,82.64,133.02,97.77,37.55,144.22,142.51,38.02,104.87,98.76,131.35,101.17,34.46,12.91,43.11,110.21,29.92,52.72,41.09,106.4
2017-04-18,13.34,42.27,109.47,65.04,229.47,62.7,53.23,,87.69,69.1,125.9,210.73,137.5,197.57,61.48,168.59,366.06,54.56,11.02,903.78,153.27,42.96,156.58,87.6,79.09,236.94,66.79,174.73,67.98,122.37,40.79,82.72,134.07,97.11,37.03,137.6,142.19,38.05,104.1,99.03,132.3,101.28,34.75,12.8,42.53,109.56,29.82,52.45,41.35,107.17
2017-04-19,13.36,41.78,108.63,64.97,230.7,61.96,53.69,,88.5,69.17,124.54,211.16,136.97,195.35,61.55,169.25,370.96,54.3,11.07,899.2,154.46,43.54,158.48,88.15,78.78,235.22,66.41,174.43,67.74,122.65,40.48,83.04,134.53,98.11,36.96,136.09,142.8,39.25,104.46,99.24,132.64,101.89,34.54,12.59,42.59,109.42,29.98,52.15,41.28,107.78
2017-04-20,13.64,42.17,108.8,66.69,232.78,61.93,52.98,,89.34,70.12,123.11,217.29,136.78,195.96,61.94,171.54,376.4,54.53,11.34,902.06,155.36,43.99,158.07,88.26,78.28,235.06,65.95,174.73,67.44,123.1,40.72,84.05,135.8,104.03,37.08,137.66,145.66,39.89,105.53,101.63,133.27,102.55,34.53,12.72,43.63,109.95,30.23,53.5,41.73,108.01
2017-04-21,13.47,42.02,107.4,66.23,227.24,61.86,51.93,,88.83,69.91,123.01,218.89,135.48,195.15,62.16,171.16,370.12,54.35,11.21,898.53,155.04,43.75,158.56,88.32,79.09,235.49,65.78,171.98,67.86,123.14,40.66,84.16,136.12,103.3,36.83,135.92,143.29,39.79,105.77,101.6,133.41,101.76,34.69,12.6,42.89,110.27,30.24,53.0,42.04,108.0
2017-04-24,13.81,42.49,108.44,66.91,227.24,62.07,53.35,,89.01,70.45,123.91,222.81,136.78,191.9,62.82,172.33,371.93,54.34,11.3,907.41,157.34,44.16,160.47,89.42,79.4,234.25,64.63,168.94,67.97,125.45,40.93,85.18,138.03,104.09,37.47,136.15,144.61,40.44,106.97,103.91,134.23,103.14,34.94,12.99,43.69,111.69,30.68,53.65,42.91,109.6
2017-04-25,13.86,43.42,108.46,67.28,226.47,62.5,53.69,,88.37,70.53,124.39,223.5,137.12,193.36,64.81,174.04,372.32,54.86,11.35,907.62,158.81,44.87,161.83,90.24,79.4,238.4,64.68,168.04,67.86,125.11,39.33,85.55,139.09,105.87,36.85,135.0,138.89,40.79,107.36,104.0,141.7,104.37,35.43,13.04,43.61,111.21,30.86,54.56,43.2,109.77
2017-04-26,14.02,43.63,107.5,65.23,225.01,62.43,53.88,,88.31,69.54,123.08,221.15,138.93,194.17,64.33,174.38,371.39,54.45,11.47,909.29,168.01,44.73,162.05,90.92,79.14,241.03,64.01,165.04,67.69,124.23,39.01,86.05,138.8,105.76,37.44,136.03,138.69,40.71,107.62,102.97,140.84,105.76,34.94,13.12,43.79,111.13,30.99,54.54,43.05,110.0
2017-04-27,13.79,43.42,107.38,64.32,223.63,61.52,54.08,,89.62,68.67,124.17,223.35,138.42,193.17,63.19,174.63,366.62,54.9,11.34,918.38,166.7,44.21,166.92,94.33,79.58,241.44,64.12,167.87,68.1,123.94,38.81,85.96,139.73,105.81,37.72,138.79,139.68,41.33,108.83,104.2,140.87,106.62,34.99,12.99,43.54,113.29,31.18,54.44,42.16,110.15
2017-04-28,13.75,43.32,108.2,62.59,222.93,61.54,54.05,,89.7,68.87,124.28,220.19,137.25,192.7,62.8,174.88,388.49,54.41,11.34,924.99,165.33,44.02,163.59,94.48,79.28,244.47,64.01,165.26,67.83,122.47,38.78,85.19,138.59,105.51,37.35,138.29,140.15,40.61,107.46,99.74,139.93,107.08,35.08,12.86,43.14,111.89,30.9,53.84,41.57,110.16
2017-05-01,13.87,43.2,107.05,61.97,222.55,60.82,54.82,,90.43,68.44,124.0,222.87,136.89,189.34,62.52,174.59,396.17,54.76,11.29,948.23,166.62,44.09,163.77,94.93,78.85,247.98,63.97,168.61,67.47,121.58,38.29,85.63,138.98,106.27,37.4,138.47,141.01,41.7,106.54,99.81,141.15,107.58,34.9,13.09,43.54,109.71,30.64,54.46,41.51,110.9
2017-05-02,13.84,43.47,107.06,61.93,222.93,60.04,54.74,,90.36,68.36,123.71,239.85,137.03,190.63,62.52,174.14,402.04,54.6,10.8,946.94,167.25,44.46,166.01,94.96,79.26,248.55,63.67,168.79,68.01,121.81,37.95,86.82,138.22,106.8,38.17,139.21,141.07,41.71,106.92,100.67,141.23,111.12,34.81,12.95,43.43,109.54,30.65,54.54,41.46,110.85
2017-05-03,14.12,43.95,106.74,61.14,224.78,60.17,53.58,,90.03,67.81,123.21,238.97,137.56,192.02,61.71,172.54,407.03,53.82,10.95,941.03,168.32,44.26,165.94,94.11,78.76,247.54,62.79,165.59,67.9,120.88,37.76,87.42,138.83,106.74,37.19,138.21,140.6,41.55,107.35,101.43,142.62,109.77,34.58,13.14,44.11,109.25,30.27,54.85,41.61,111.0
2017-05-04,14.27,43.84,107.28,60.55,224.55,58.02,53.99,,90.49,67.96,125.0,237.0,138.3,187.54,61.42,174.02,434.31,54.11,10.88,937.53,170.12,45.18,166.43,96.02,78.88,250.49,62.65,165.42,68.02,121.94,37.7,87.33,138.47,107.22,38.01,142.22,140.9,41.62,107.05,100.92,143.45,110.86,34.75,13.05,44.02,110.0,30.52,55.18,41.47,119.49
2017-05-05,14.28,44.61,107.55,60.3,224.7,60.4,54.34,,90.59,67.91,122.41,237.55,137.75,189.23,63.09,174.12,429.0,54.66,11.02,934.15,171.06,45.79,166.21,98.07,79.81,250.37,63.75,164.52,68.41,122.99,37.74,87.33,139.27,107.09,37.9,141.47,142.38,41.83,107.43,101.46,143.96,110.83,34.75,12.99,43.69,110.72,30.65,55.11,41.97,121.2
2017-05-08,14.35,44.38,107.0,60.43,223.55,60.6,53.33,,91.52,67.03,117.79,234.29,137.23,188.98,62.37,174.44,423.38,54.8,11.01,949.04,170.39,46.41,165.68,97.9,79.39,249.86,63.53,162.84,67.73,120.91,37.65,87.08,137.38,107.19,37.38,140.87,142.19,41.54,107.52,101.02,144.24,110.24,34.48,13.05,43.7,108.0,30.5,55.04,42.02,121.13
2017-05-09,14.21,45.48,106.41,60.7,222.47,59.88,53.82,,91.7,66.75,119.73,233.84,136.32,187.77,61.83,173.24,427.18,54.2,11.04,952.82,172.12,42.3,165.68,97.33,78.81,250.43,62.63,162.46,67.31,121.5,37.29,87.27,128.98,107.28,38.01,142.49,142.03,42.04,106.51,101.93,144.36,110.55,34.58,12.93,43.43,108.5,30.41,54.68,42.01,121.29
2017-05-10,14.35,44.31,106.63,60.31,220.7,61.33,53.32,,90.22,66.75,118.22,234.28,138.0,187.86,61.71,173.39,431.57,54.63,10.92,948.95,170.97,43.4,167.14,96.47,79.04,251.3,64.02,165.65,67.41,121.44,37.6,87.63,130.33,107.85,38.21,143.23,141.7,42.87,105.1,102.5,144.52,111.15,34.42,12.9,43.33,108.96,30.17,54.72,42.41,120.54
2017-05-11,14.18,43.69,106.55,60.24,222.01,61.07,53.03,,88.23,67.2,116.43,233.76,137.21,187.69,61.86,173.32,440.43,54.62,10.89,947.62,171.01,43.13,167.02,96.76,79.46,251.33,64.97,161.78,67.55,122.54,37.49,88.22,130.85,107.41,39.43,145.7,141.13,43.48,104.15,102.61,144.21,110.54,34.39,12.79,42.99,108.97,29.92,53.74,41.91,119.89
2017-05-12,14.13,43.41,107.07,60.27,217.4,60.87,52.95,,88.28,67.55,115.19,230.54,136.74,184.62,62.04,171.81,442.05,54.35,10.8,961.35,171.52,42.53,167.22,96.9,79.9,252.67,65.67,157.48,68.06,122.3,37.46,88.31,130.71,106.47,38.94,144.58,139.32,43.44,104.13,102.52,145.36,110.4,34.41,12.76,42.97,107.76,29.89,53.02,42.04,119.9
2017-05-15,14.34,43.98,107.85,60.81,216.7,61.31,52.62,,89.63,67.77,117.35,235.19,137.37,181.38,62.4,171.53,450.41,55.0,10.82,957.97,172.26,42.99,168.93,97.95,79.61,253.93,65.23,156.16,68.56,122.37,37.85,88.4,132.49,107.59,38.68,145.33,140.53,44.32,105.29,103.76,146.28,111.11,34.53,12.95,43.33,108.63,29.98,53.32,42.45,120.46
2017-05-16,14.54,43.98,107.21,60.17,215.63,60.53,53.52,,90.19,67.37,117.76,233.03,137.02,179.1,62.3,168.12,454.75,54.83,10.82,966.07,172.27,43.71,168.87,100.18,79.14,254.33,65.02,154.13,67.86,122.57,37.57,85.96,133.16,106.39,39.15,144.92,138.14,45.07,104.5,105.5,147.29,111.43,34.18,13.04,43.69,108.64,29.97,53.26,42.07,121.3
2017-05-17,13.97,43.8,108.77,58.84,210.78,60.27,51.63,,88.48,66.73,120.49,224.77,137.79,174.77,60.2,168.86,446.72,55.33,10.64,944.76,170.97,43.64,166.41,98.55,79.36,253.74,66.32,154.26,68.15,120.17,37.62,85.53,133.15,105.12,38.65,142.04,137.51,42.76,102.87,100.55,146.41,109.59,34.19,12.29,41.98,107.18,29.18,52.24,41.33,119.84
2017-05-18,14.01,44.29,110.76,59.28,211.32,60.29,51.14,,89.4,66.74,128.8,229.28,138.56,173.3,60.58,171.45,457.33,54.77,10.67,958.49,171.74,42.94,166.18,98.97,79.92,255.88,67.43,154.01,68.31,120.58,37.68,86.45,134.26,105.65,38.15,141.44,138.26,43.91,103.19,103.2,147.01,109.02,34.15,12.5,42.1,107.44,29.34,52.38,41.77,120.34
2017-05-19,14.09,45.07,111.98,60.11,215.7,60.64,55.0,,89.6,67.44,131.43,228.39,138.48,174.85,61.29,172.59,450.01,55.24,10.75,959.84,171.53,43.45,169.17,99.3,80.37,254.55,67.14,157.87,68.72,121.02,37.72,86.96,134.81,105.89,37.94,153.01,139.35,44.08,103.42,103.87,148.15,109.95,34.83,12.57,42.21,107.81,29.31,53.06,42.6,122.2
2017-05-22,14.07,45.43,112.77,59.71,216.7,60.59,55.93,,90.39,67.91,134.43,231.77,139.76,178.3,60.98,174.7,460.99,55.41,10.98,970.67,172.1,43.9,169.07,101.7,80.95,254.59,67.25,157.6,69.42,121.74,38.06,87.4,135.85,106.55,38.64,155.42,140.3,44.73,103.78,104.96,148.19,110.34,35.21,12.64,42.36,108.55,29.7,53.01,42.64,124.12
2017-05-23,14.47,44.42,113.14,59.74,217.47,61.56,55.9,,90.62,67.93,136.16,231.06,140.61,176.62,60.78,175.22,461.37,55.69,10.93,971.54,171.83,43.9,169.79,101.7,81.31,251.93,67.5,157.25,69.59,122.39,38.38,86.64,136.52,106.51,39.59,159.0,139.7,44.91,104.2,105.17,147.82,110.84,35.21,12.89,42.99,108.94,30.02,53.39,41.98,124.66
2017-05-24,14.27,44.72,114.36,59.2,214.01,61.16,57.14,,91.7,67.67,138.1,227.41,140.87,177.31,61.45,175.59,458.24,55.87,10.84,980.35,172.33,44.07,171.01,103.0,81.45,256.83,67.78,159.78,70.2,124.69,38.54,87.21,137.9,106.54,39.18,161.23,140.68,44.63,104.72,105.42,149.5,111.06,35.4,12.82,42.51,109.88,29.98,53.09,42.02,124.01
2017-05-25,14.28,44.69,115.31,59.04,211.4,60.71,58.14,,92.26,68.19,138.41,229.53,142.76,176.37,60.65,178.05,455.7,55.9,10.74,993.38,172.9,44.22,171.38,104.52,82.04,256.29,67.24,160.7,70.8,125.55,38.82,88.1,138.41,108.14,39.83,162.36,141.8,45.02,105.94,106.04,149.78,111.2,33.13,12.87,42.59,111.05,31.41,52.78,42.16,126.21
2017-05-26,14.13,44.49,115.96,59.8,211.09,61.0,58.0,,92.6,67.58,134.38,227.76,142.24,173.58,61.06,177.5,455.17,55.79,10.81,995.78,173.42,44.55,170.5,106.03,82.1,256.3,66.58,157.26,70.87,125.16,39.03,87.95,138.44,107.98,39.72,161.2,140.1,45.5,105.87,105.89,149.86,111.4,33.12,12.86,42.52,110.56,31.05,52.41,42.03,125.72
2017-05-30,13.97,44.76,115.52,58.86,210.4,60.12,57.97,,91.79,67.42,130.49,226.72,141.89,171.97,60.89,176.59,448.67,55.83,10.96,996.7,173.25,44.68,170.76,105.36,82.2,255.19,66.54,154.98,71.21,124.75,38.52,87.49,136.99,107.89,39.36,162.11,138.52,45.56,106.81,106.36,149.93,111.47,33.27,12.74,42.04,110.53,30.89,52.16,41.98,126.78
2017-05-31,13.84,44.47,115.27,58.7,210.55,58.93,57.58,,92.05,67.65,129.33,224.1,143.19,172.28,61.96,175.18,459.06,55.54,11.0,994.62,172.79,44.42,170.88,104.65,82.79,256.92,66.49,154.25,71.78,125.88,38.54,88.93,137.89,108.77,38.98,163.09,139.0,45.88,105.97,106.43,150.89,112.08,33.63,12.54,41.62,112.16,31.19,51.14,41.76,126.33
2017-06-01,13.79,44.48,115.82,59.07,213.17,60.51,57.79,,93.45,67.87,129.28,227.96,144.85,173.43,62.76,179.58,466.02,55.91,11.28,995.95,174.82,44.7,171.44,106.51,83.43,258.49,66.87,154.83,72.21,126.93,39.95,90.09,138.18,109.72,39.56,165.92,142.07,46.0,107.66,107.68,152.39,113.24,33.91,12.72,42.38,113.36,31.79,52.08,42.18,127.86
2017-06-02,13.54,44.45,115.88,58.91,214.4,60.7,59.07,,93.72,67.5,131.5,226.55,145.14,172.72,63.05,179.39,480.43,56.88,11.22,1006.73,176.39,44.53,173.28,107.3,83.53,262.63,67.1,152.64,72.67,128.28,39.59,91.3,139.24,109.94,39.08,165.7,141.58,46.8,107.67,108.42,153.74,115.52,34.11,12.58,42.13,113.82,31.72,51.81,42.25,129.49
2017-06-05,13.53,43.89,115.43,59.02,215.17,60.06,58.87,,93.61,67.87,124.03,227.68,145.05,173.96,63.21,179.37,480.26,56.41,11.12,1011.34,176.44,44.59,174.0,107.43,83.05,266.13,66.95,152.26,72.4,126.61,39.79,91.82,139.45,109.34,38.64,165.9,139.92,46.72,107.95,108.15,152.79,114.43,34.16,12.57,42.21,112.74,31.29,51.72,42.04,129.54
2017-06-06,13.5,43.44,115.48,58.69,214.78,61.65,59.26,,93.07,68.26,122.27,225.67,144.18,169.88,63.73,180.82,477.73,56.48,11.0,1003.0,176.07,44.22,171.52,107.87,82.9,262.7,66.57,153.09,72.13,124.63,39.44,91.98,138.8,109.14,38.55,161.94,139.29,46.57,107.43,107.86,151.23,113.92,34.5,12.45,41.91,110.89,30.98,51.81,41.26,128.4
2017-06-07,13.59,43.22,115.48,59.37,212.86,60.13,59.22,,93.5,69.6,119.15,227.53,144.29,169.51,63.98,183.21,482.0,56.76,10.95,1010.07,176.34,44.32,170.95,108.19,83.76,263.58,66.74,155.27,72.62,124.49,39.43,92.05,137.87,108.93,39.34,161.59,140.47,47.26,106.68,109.48,151.94,113.86,34.98,12.69,42.22,110.45,31.16,52.09,41.16,128.34
2017-06-08,14.03,43.47,113.81,59.73,212.17,58.61,59.69,,95.19,70.21,119.75,232.11,144.96,170.6,63.97,181.69,485.9,56.46,10.98,1010.27,174.81,44.33,171.02,109.68,83.04,265.68,66.58,154.57,71.95,123.67,39.11,91.85,135.69,108.32,39.71,162.15,139.87,47.43,106.75,111.01,151.43,113.66,34.18,12.92,43.34,111.21,31.07,52.56,41.27,126.96
2017-06-09,14.4,44.5,114.02,60.57,214.86,61.01,56.99,,94.23,70.54,119.04,234.82,146.56,176.33,64.74,181.46,475.79,57.13,11.01,978.31,174.93,44.14,166.17,103.74,83.25,266.23,66.87,155.6,71.86,123.7,38.76,92.12,137.2,108.41,40.09,163.39,140.61,44.74,107.03,107.01,151.48,112.29,34.77,13.29,44.07,109.06,31.35,53.8,42.07,124.52
2017-06-12,14.36,44.54,113.6,60.73,222.55,60.85,56.05,,93.53,70.4,116.44,232.11,145.68,179.53,64.01,179.25,476.23,57.33,11.15,964.91,173.38,44.19,167.78,102.32,83.3,262.64,68.17,159.74,71.41,126.3,38.7,91.94,136.44,107.44,38.88,161.77,140.72,44.34,108.94,103.76,148.47,111.41,34.73,13.37,44.05,108.53,31.44,54.09,41.47,122.4
2017-06-13,14.42,44.68,114.21,61.36,218.78,61.0,57.87,,94.14,71.49,118.52,235.58,145.73,178.08,65.26,181.05,473.67,57.19,11.14,980.79,174.93,44.98,169.9,102.22,82.88,262.31,68.26,158.81,71.65,127.25,38.98,90.02,136.5,108.43,37.77,162.15,141.64,44.85,109.85,104.85,149.82,111.36,34.68,13.35,44.25,109.31,31.57,54.45,41.92,122.47
2017-06-14,14.5,44.66,114.39,60.63,220.63,60.12,57.6,,94.8,71.05,120.09,230.92,146.69,177.02,64.53,182.36,476.84,57.83,11.09,976.47,174.57,45.15,169.14,102.16,83.59,262.51,68.7,159.64,71.96,127.96,38.96,90.47,136.51,107.23,37.88,163.37,141.11,43.98,109.39,102.47,150.68,112.16,34.72,13.41,44.49,109.37,31.5,54.53,41.86,122.74
2017-06-15,14.4,44.56,114.88,60.72,222.55,59.4,56.97,,95.15,70.95,120.37,229.42,147.4,176.76,64.1,180.38,469.5,58.51,11.11,964.17,174.13,44.84,169.4,101.26,84.26,263.77,69.04,160.73,72.14,127.79,39.26,89.8,135.09,107.73,36.98,163.91,140.4,43.16,110.26,102.28,151.17,110.79,34.6,13.29,44.37,109.5,31.45,53.9,41.94,121.08
2017-06-16,14.36,44.78,111.83,61.1,223.01,61.83,57.14,,95.76,71.16,118.05,230.33,147.58,180.32,64.39,181.63,459.91,58.13,11.09,987.71,174.86,45.03,169.83,101.2,84.85,266.3,69.52,160.26,72.42,130.45,38.01,89.3,134.58,107.67,36.72,159.83,140.77,43.11,110.59,101.9,151.99,111.63,33.95,13.22,44.29,110.54,31.24,53.89,41.86,121.75
2017-06-19,14.5,45.15,112.3,61.14,221.47,62.03,57.43,,97.75,71.14,122.28,231.73,147.11,179.5,65.22,183.02,471.67,58.59,11.11,995.17,176.25,45.3,171.12,103.6,84.75,268.39,69.75,158.97,72.06,131.35,37.52,90.57,136.14,108.14,37.23,161.75,141.89,44.29,110.87,104.06,153.14,112.92,34.35,13.32,44.33,112.28,31.58,54.24,42.54,122.65
2017-06-20,14.27,44.65,111.59,60.78,216.32,60.77,56.82,,99.1,70.27,124.58,229.14,146.93,174.66,65.1,183.27,495.33,57.67,11.0,992.59,175.67,45.07,170.22,103.01,84.96,267.12,70.34,158.98,72.56,130.07,37.77,88.68,136.19,108.34,37.42,160.97,144.45,43.36,109.61,101.81,154.07,112.89,33.94,13.23,43.91,111.87,31.18,53.46,42.01,120.93
2017-06-21,13.96,43.6,111.57,60.36,213.63,59.88,57.39,,99.46,69.76,133.99,227.09,146.62,173.68,63.68,184.92,522.02,58.05,10.92,1002.23,175.6,45.27,171.64,105.62,84.65,266.49,70.74,158.78,72.4,129.61,37.68,88.28,136.08,109.03,38.27,162.87,146.21,43.62,109.19,103.3,153.73,113.96,34.0,13.06,43.61,111.71,30.99,52.98,41.45,122.41
2017-06-22,13.84,43.62,110.52,60.24,211.86,60.21,57.8,,100.41,69.53,135.63,226.39,145.55,172.78,63.83,186.5,526.53,57.64,11.01,1001.3,175.47,44.92,174.0,106.93,84.2,263.93,71.18,159.13,71.79,129.16,37.09,89.16,135.13,109.56,39.01,165.57,150.34,43.34,109.07,103.25,154.8,116.3,34.42,12.94,43.3,110.99,31.27,52.49,41.82,122.65
2017-06-23,13.57,44.07,109.81,60.04,212.01,60.12,58.89,,100.29,69.86,136.28,228.27,144.85,176.38,63.47,185.25,517.33,58.52,10.92,1003.74,174.44,44.83,176.94,107.79,83.84,265.79,71.72,158.9,71.55,129.41,37.23,88.73,136.15,109.7,39.03,166.96,151.62,44.09,110.27,104.36,154.64,117.5,34.94,12.71,43.13,111.39,31.54,52.45,41.82,122.52
2017-06-26,13.75,44.08,110.28,60.61,212.32,60.01,58.49,,100.63,70.3,134.67,232.23,145.4,177.82,63.57,185.12,515.91,59.06,11.06,993.98,173.23,45.34,175.24,108.35,84.04,265.5,71.93,160.45,71.87,129.5,37.65,90.08,137.07,110.05,39.03,167.61,152.3,43.25,111.01,101.32,153.96,118.02,34.8,12.79,43.41,110.91,31.45,52.9,42.31,122.78
2017-06-27,14.0,43.71,108.18,61.07,209.25,59.63,56.21,,99.9,70.68,130.31,225.29,144.78,175.08,63.09,184.6,502.12,58.72,10.96,976.78,173.7,45.06,175.03,106.77,82.67,260.52,71.17,162.37,70.72,125.82,37.0,92.69,135.37,109.47,38.43,166.69,150.3,41.89,109.67,97.86,153.72,117.59,34.15,12.91,43.78,109.35,31.28,53.16,42.15,121.27
2017-06-28,14.09,44.35,107.67,61.88,208.25,59.57,57.0,,101.2,71.63,134.33,227.3,145.63,176.96,63.25,185.7,513.19,59.19,10.97,990.33,175.77,45.47,177.15,108.81,81.82,260.24,71.1,163.8,70.15,126.76,37.37,91.56,135.91,111.11,39.07,166.62,152.97,42.69,110.08,98.36,154.3,118.76,34.21,13.14,44.74,110.42,31.51,54.33,42.88,122.03
2017-06-29,14.66,44.07,106.62,61.51,207.78,59.8,55.51,,101.54,71.54,128.78,221.38,144.97,178.96,62.71,185.27,509.93,58.69,11.05,975.93,173.89,44.87,176.83,105.82,80.83,260.18,69.21,162.58,69.6,124.35,36.08,91.76,133.48,110.54,38.76,163.64,152.05,41.44,109.78,96.13,153.13,117.32,33.96,13.38,45.57,108.99,31.41,55.78,42.55,120.43
2017-06-30,14.64,44.68,107.37,62.19,207.71,59.87,55.12,,101.15,71.49,125.91,222.58,145.38,180.53,63.07,185.42,491.14,58.64,11.07,968.0,174.47,44.76,175.67,106.0,80.82,257.27,69.48,161.76,69.47,126.04,35.76,90.44,135.0,111.16,38.82,164.54,154.14,41.31,110.59,95.95,153.16,117.5,34.11,13.52,45.37,109.08,31.79,55.41,43.36,121.68
2017-07-03,14.88,45.01,106.64,62.27,211.09,61.26,53.89,,101.06,71.65,125.87,223.36,146.35,185.15,63.94,186.65,487.73,59.19,11.43,953.66,174.41,45.01,169.83,103.58,80.57,261.24,69.98,165.18,69.0,125.99,35.5,91.34,134.9,110.66,38.81,164.55,151.6,41.01,110.61,95.34,152.5,116.87,34.15,13.75,46.08,109.67,31.81,55.78,43.25,120.47
2017-07-05,14.85,44.78,106.31,61.51,210.32,59.75,56.11,,101.23,71.68,128.34,226.84,145.97,184.18,63.42,188.25,497.0,58.53,11.17,971.4,175.74,45.03,171.24,105.11,80.47,259.72,69.18,158.23,68.82,126.12,34.91,90.13,134.21,110.79,38.47,165.27,153.33,42.12,110.52,97.53,153.07,116.25,33.73,13.8,46.1,110.83,31.63,55.78,43.57,120.87
2017-07-06,14.71,44.06,106.43,61.2,202.32,58.87,55.53,,99.26,71.26,127.22,226.0,145.44,181.12,63.56,186.94,490.19,57.28,11.06,965.14,175.04,44.72,170.04,104.54,80.39,254.03,67.61,155.78,69.02,123.73,34.13,89.68,132.16,109.01,37.65,163.08,150.99,42.11,109.24,97.79,153.09,116.02,33.15,13.66,45.49,110.28,30.43,55.56,43.05,120.94
2017-07-07,14.69,44.74,105.91,61.37,201.09,58.68,56.79,,100.25,71.63,130.84,227.9,146.52,179.26,63.89,187.96,496.5,57.75,11.13,978.76,177.49,45.32,172.35,106.29,80.53,255.74,67.47,156.64,69.15,126.13,33.42,90.17,131.88,109.73,37.61,164.68,151.45,43.54,110.36,99.7,156.27,117.68,33.2,13.69,45.43,112.81,30.97,55.74,43.16,122.39
2017-07-10,14.75,44.9,104.97,61.1,200.25,58.77,56.81,,99.25,71.34,129.56,224.74,145.28,178.07,64.52,186.95,499.91,57.28,11.21,996.47,177.67,45.84,171.36,108.19,80.37,253.09,66.94,155.44,68.89,126.54,33.23,89.25,131.69,108.59,37.72,164.71,151.52,44.21,110.21,100.05,155.52,116.4,32.65,13.69,45.31,113.9,30.83,55.59,43.38,122.24
2017-07-11,14.75,44.73,104.06,60.76,202.86,58.94,57.38,,99.39,71.2,131.92,220.72,144.45,176.53,64.55,185.95,492.0,56.94,11.25,994.13,178.64,45.4,171.19,109.2,80.41,251.73,66.92,153.94,68.84,125.83,33.07,89.3,131.98,108.56,37.65,165.2,151.47,45.4,110.07,100.73,154.91,116.89,32.53,13.71,45.34,114.72,31.09,55.04,43.08,122.86
2017-07-12,14.63,45.2,104.83,61.14,204.4,59.16,58.02,,99.97,71.33,133.22,225.09,144.44,168.81,66.28,186.69,496.99,57.79,11.34,1006.51,180.2,45.88,175.2,112.26,81.11,254.0,67.8,155.52,68.99,127.16,33.38,89.61,133.56,108.9,38.58,166.34,152.45,45.28,110.57,101.73,156.58,116.27,32.62,13.73,45.39,115.59,31.2,55.17,43.4,124.59
2017-07-13,14.82,44.85,104.8,61.42,206.02,59.5,57.37,,100.65,71.54,133.42,224.34,144.85,170.0,65.61,185.48,505.05,57.55,11.47,1000.63,180.03,45.86,174.22,111.23,80.33,252.26,67.52,158.05,68.28,126.47,33.52,88.57,132.73,108.67,39.05,166.33,152.42,45.3,111.16,102.75,155.04,115.66,32.71,13.87,45.52,115.14,31.19,55.6,43.55,124.51
2017-07-14,14.68,44.69,105.47,61.26,205.94,59.82,58.06,,100.56,71.06,134.27,223.27,145.18,171.89,66.24,186.9,504.9,58.08,11.55,1001.81,180.95,46.05,175.79,110.38,80.73,253.52,68.05,160.73,68.17,126.43,33.58,88.95,133.73,109.03,39.21,167.5,153.3,46.12,112.41,103.99,155.28,115.25,32.83,13.79,44.77,115.18,31.09,54.99,43.87,124.59
